Ticker,Financial Year End,Total Revenue,COGS,SG&A Expenses,Net Income,Basic EPS,Depreciation,Operating Cash Flow (CFO),Dividends Paid,Total Assets,Current Assets,Receivables,PP&E,Total Long-Term Debt,Current Liabilities,Total Equity,Trailing P/E (Historical),Current Trailing P/E (Live),Current PEG Ratio (Live)
AFFLE.NS,2025-03-31,22654990000.0,13793140000.0,1150330000.0,3818690000.0,27.23,966980000.0,4259910000.0,,36217700000.0,21761220000.0,2985560000.0,82360000.0,106610000.0,6286370000.0,29464570000.0,,56.53485,
AFFLE.NS,2024-03-31,18420780000.0,11253650000.0,784310000.0,2972690000.0,21.91,715260000.0,2622760000.0,,32830430000.0,19743410000.0,3173640000.0,99620000.0,725770000.0,6428670000.0,24980400000.0,,56.53485,
AFFLE.NS,2023-03-31,14334440000.0,8843320000.0,350320000.0,2445890000.0,18.363916,494180000.0,2603030000.0,,20106910000.0,11625230000.0,2452450000.0,55280000.0,520750000.0,4033080000.0,14650510000.0,,56.53485,
AFFLE.NS,2022-03-31,10816560000.0,6789260000.0,328560000.0,2138780000.0,16.113765,324400000.0,2059830000.0,,18269020000.0,9429470000.0,2347110000.0,26290000.0,891260000.0,4287800000.0,11781150000.0,,56.53485,
AFFLE.NS,2021-03-31,,,,,,,,,,,,,,,,,56.53485,
AJANTPHARM.NS,2025-03-31,45875100000.0,11271500000.0,4591200000.0,9203900000.0,73.56,1441100000.0,11572300000.0,3493700000.0,50149500000.0,28430300000.0,11827400000.0,19004500000.0,,9961000000.0,37902900000.0,,34.137047,
AJANTPHARM.NS,2024-03-31,41615900000.0,11153200000.0,3826600000.0,8161700000.0,64.82,1354000000.0,7850700000.0,6421700000.0,46383900000.0,27309200000.0,12468400000.0,17288600000.0,0.0,8952500000.0,35673700000.0,,34.137047,
AJANTPHARM.NS,2023-03-31,37075200000.0,11167300000.0,3426800000.0,5879800000.0,45.89,1308000000.0,7921100000.0,896900000.0,46790200000.0,28340000000.0,10569000000.0,16981600000.0,12500000.0,11392800000.0,33879900000.0,,34.137047,
AJANTPHARM.NS,2022-03-31,32841300000.0,8867200000.0,3137200000.0,7126800000.0,54.97,1253000000.0,5617100000.0,822100000.0,40555800000.0,22644600000.0,10198100000.0,16474200000.0,16400000.0,6473900000.0,32643500000.0,,34.137047,
AJANTPHARM.NS,2021-03-31,,,,,,,,,,,,,16000000.0,,,,34.137047,
AKUMS.NS,2025-03-31,40710930000.0,24657370000.0,1025740000.0,3381760000.0,22.6,1534460000.0,4651960000.0,,41134420000.0,22746090000.0,7702960000.0,15636490000.0,0.0,8937470000.0,30470140000.0,,20.470928,
AKUMS.NS,2024-03-31,40196820000.0,25822240000.0,1064810000.0,-40350000.0,-0.28,1256400000.0,4982590000.0,,35163650000.0,19408840000.0,8338120000.0,13906710000.0,782970000.0,12105520000.0,7094980000.0,,20.470928,
AKUMS.NS,2023-03-31,34747640000.0,23074700000.0,1065170000.0,948550000.0,6.026596,1128090000.0,1766310000.0,,32665270000.0,19241590000.0,8450870000.0,12123060000.0,1154960000.0,12655670000.0,7171890000.0,,20.470928,
AKUMS.NS,2022-03-31,36468340000.0,23778330000.0,878190000.0,-2525360000.0,-16.044831,946790000.0,318540000.0,,30690480000.0,18916160000.0,8843120000.0,10599370000.0,133330000.0,12724180000.0,6219760000.0,,20.470928,
AKUMS.NS,2021-03-31,,,,,,,,,,,,,,,,,20.470928,
AKZOINDIA.NS,2025-03-31,40648000000.0,24608000000.0,3502000000.0,4295000000.0,94.31,894000000.0,3110000000.0,4326000000.0,29034000000.0,20132000000.0,5849000000.0,5499000000.0,,14501000000.0,13302000000.0,,8.220682,
AKZOINDIA.NS,2024-03-31,39367000000.0,23680000000.0,3284000000.0,4266000000.0,93.68,823000000.0,4855000000.0,4099000000.0,29039000000.0,19327000000.0,5754000000.0,6481000000.0,,14235000000.0,13299000000.0,,8.220682,
AKZOINDIA.NS,2023-03-31,37768000000.0,22942000000.0,2978000000.0,3351000000.0,73.58,825000000.0,4862000000.0,2732000000.0,27405000000.0,18729000000.0,5523000000.0,6017000000.0,,12639000000.0,13163000000.0,,8.220682,
AKZOINDIA.NS,2022-03-31,31087000000.0,18827000000.0,2470000000.0,2901000000.0,63.7,759000000.0,1214000000.0,3188000000.0,25916000000.0,17702000000.0,4955000000.0,5650000000.0,,11838000000.0,12595000000.0,,8.220682,
AKZOINDIA.NS,2021-03-31,,,,,,,,,,,,,,,,,8.220682,
APLLTD.NS,2025-03-31,65397100000.0,21369100000.0,13453200000.0,5834200000.0,29.68,2785800000.0,879700000.0,2162200000.0,77729400000.0,40877900000.0,13997900000.0,33614700000.0,,24123400000.0,51909400000.0,,27.254416,
APLLTD.NS,2024-03-31,61121100000.0,20007000000.0,12488500000.0,6158200000.0,31.33,2726700000.0,8032000000.0,1572500000.0,64455800000.0,30785600000.0,10248400000.0,30710500000.0,,14550000000.0,48182000000.0,,27.254416,
APLLTD.NS,2023-03-31,54997700000.0,20231600000.0,11933500000.0,3419900000.0,17.4,2754300000.0,7239500000.0,1965600000.0,61828300000.0,29100200000.0,10464000000.0,29997300000.0,,16369200000.0,43704600000.0,,27.254416,
APLLTD.NS,2022-03-31,52317900000.0,17231900000.0,11013600000.0,5209400000.0,26.5,2867800000.0,5523500000.0,2751900000.0,71220300000.0,28607900000.0,8071300000.0,39472700000.0,0.0,17165300000.0,52375500000.0,,27.254416,
APLLTD.NS,2021-03-31,,,,,,,,,,,,,1998900000.0,,,,27.254416,
ALKEM.NS,2025-03-31,128046200000.0,48575500000.0,16101100000.0,21654800000.0,181.11,3571600000.0,19128400000.0,5046200000.0,176911000000.0,109458200000.0,24662500000.0,29318700000.0,3109100000.0,39649800000.0,119848700000.0,,28.406275,
ALKEM.NS,2024-03-31,124392400000.0,50317700000.0,15847700000.0,17957700000.0,150.19,2993000000.0,19480700000.0,5404900000.0,155749000000.0,104115800000.0,22528100000.0,25955100000.0,400000000.0,39945500000.0,103120600000.0,,28.406275,
ALKEM.NS,2023-03-31,114403500000.0,49823200000.0,16142200000.0,9841700000.0,82.31,3104200000.0,16825000000.0,5295200000.0,137566500000.0,87296800000.0,21321800000.0,25135500000.0,0.0,37071500000.0,90452900000.0,,28.406275,
ALKEM.NS,2022-03-31,105120300000.0,42832900000.0,12966100000.0,16456200000.0,137.63,3039600000.0,11110200000.0,4219100000.0,140691900000.0,84354300000.0,18846000000.0,27659100000.0,93800000.0,48053400000.0,86379000000.0,,28.406275,
ALKEM.NS,2021-03-31,,,,,,,,,,,,,,,,,28.406275,
ALKYLAMINE.NS,2025-03-31,15481961000.0,8623550000.0,739675000.0,1861144000.0,36.4,712354000.0,2631059000.0,511310000.0,17888578000.0,6301163000.0,2301514000.0,10932915000.0,,2451566000.0,14024844000.0,,44.859554,
ALKYLAMINE.NS,2024-03-31,14189986000.0,7882565000.0,552097000.0,1488731000.0,29.13,589225000.0,2747891000.0,511139000.0,15836241000.0,4433555000.0,2213414000.0,11210611000.0,,2274301000.0,12671444000.0,,44.859554,
ALKYLAMINE.NS,2023-03-31,16568933000.0,8808593000.0,819031000.0,2286553000.0,44.75,451732000.0,2483825000.0,510919000.0,15919130000.0,5006417000.0,2584212000.0,10675942000.0,,3541740000.0,11689264000.0,,44.859554,
ALKYLAMINE.NS,2022-03-31,15236060000.0,8533779000.0,593471000.0,2248965000.0,44.04,347522000.0,2046756000.0,306370000.0,13713326000.0,5375759000.0,2767442000.0,7698053000.0,0.0,3279137000.0,9898059000.0,,44.859554,
ALKYLAMINE.NS,2021-03-31,,,,,,,,,,,,,215924000.0,,,,44.859554,
ALOKINDS.NS,2025-03-31,36275800000.0,21112500000.0,981500000.0,-8164300000.0,-1.64,2981000000.0,1152200000.0,,67298700000.0,14998300000.0,4395200000.0,46547600000.0,221571900000.0,16191800000.0,-206301200000.0,,,
ALOKINDS.NS,2024-03-31,54214900000.0,38575900000.0,1435700000.0,-8468200000.0,-1.71,3246200000.0,-11607300000.0,,74068300000.0,17921800000.0,4647300000.0,50680400000.0,208639900000.0,27353900000.0,-197758700000.0,,,
ALOKINDS.NS,2023-03-31,69008700000.0,51992700000.0,1641700000.0,-8804600000.0,-1.77,3649100000.0,8132700000.0,,74611100000.0,18074900000.0,3447400000.0,53664200000.0,215904300000.0,44127100000.0,-189004300000.0,,,
ALOKINDS.NS,2022-03-31,73095000000.0,48840500000.0,1379600000.0,-2086000000.0,-0.42,3421600000.0,2248400000.0,,82275700000.0,22659700000.0,5166500000.0,56794900000.0,221956300000.0,36577600000.0,-179073100000.0,,,
ALOKINDS.NS,2021-03-31,,,,,,,,,,,,,,,,,,
ARE&M.NS,2021-03-31,,,,,,,,,,,,,,,,,18.909203,
ARE&M.NS,2022-03-31,86547000000.0,62490100000.0,3407800000.0,5125700000.0,30.01,3957200000.0,6332600000.0,1708200000.0,63761000000.0,28248300000.0,7920000000.0,33566000000.0,165200000.0,15264700000.0,45524800000.0,,18.909203,
ARE&M.NS,2023-03-31,103393400000.0,71503500000.0,3766800000.0,7308300000.0,39.93,4504000000.0,9446600000.0,580800000.0,79620800000.0,34513400000.0,8865600000.0,35600900000.0,800100000.0,14782400000.0,60070400000.0,,18.909203,
ARE&M.NS,2024-03-31,116537200000.0,80120700000.0,5106900000.0,9343800000.0,51.05,4843300000.0,12660200000.0,1366500000.0,89777600000.0,38694200000.0,11358400000.0,41212500000.0,259900000.0,17250600000.0,67987300000.0,,18.909203,
ARE&M.NS,2025-03-31,127856400000.0,88487000000.0,5946500000.0,9446700000.0,51.62,5256600000.0,13513100000.0,1903500000.0,101682900000.0,42466500000.0,12630900000.0,49774700000.0,0.0,23133300000.0,73891300000.0,,18.909203,
AMBER.NS,2025-03-31,96737519000.0,82146547000.0,853658000.0,2435580000.0,72.01,2283079000.0,7108940000.0,,84280980000.0,46479604000.0,17500864000.0,25069542000.0,9591553000.0,45563494000.0,22857934000.0,,102.03296,
AMBER.NS,2024-03-31,65307471000.0,55254448000.0,691167000.0,1328805000.0,39.44,1865289000.0,9648388000.0,,65931976000.0,33559349000.0,15692552000.0,21909989000.0,6675479000.0,32852357000.0,20643576000.0,,102.03296,
AMBER.NS,2023-03-31,67461944000.0,58889959000.0,510032000.0,1572036000.0,46.66,1391170000.0,3205541000.0,,62433239000.0,38365007000.0,17630934000.0,18517661000.0,5765899000.0,34487982000.0,19087737000.0,,102.03296,
AMBER.NS,2022-03-31,41059271000.0,35421754000.0,254164000.0,1091919000.0,32.41,1079063000.0,2407282000.0,,49124599000.0,29685167000.0,13149125000.0,12559748000.0,3323216000.0,26279076000.0,17342097000.0,,102.03296,
AMBER.NS,2021-03-31,,,,,,,,,,,,,,,,,102.03296,
AMBUJACEM.NS,2025-03-31,333623900000.0,85633300000.0,88708900000.0,41674300000.0,17.0,24783400000.0,22373500000.0,4926300000.0,809454100000.0,197103800000.0,15903000000.0,359414500000.0,143900000.0,138452600000.0,534432500000.0,,23.8433,
AMBUJACEM.NS,2024-03-31,325297900000.0,75108600000.0,84396100000.0,35734000000.0,17.98,16279000000.0,56458200000.0,4964100000.0,651036800000.0,239662300000.0,11895900000.0,234034000000.0,189100000.0,121288800000.0,414516800000.0,,23.8433,
AMBUJACEM.NS,2021-12-31,285480800000.0,50810800000.0,73859300000.0,27803800000.0,14.0,11524900000.0,53091600000.0,2021000000.0,452045900000.0,170184200000.0,6190700000.0,163274900000.0,435000000.0,112252000000.0,253537400000.0,,23.8433,
AMBUJACEM.NS,2020-12-31,240938600000.0,47554100000.0,64437300000.0,23654400000.0,11.91,11617800000.0,48323100000.0,36646100000.0,397207000000.0,128048300000.0,5611300000.0,148110000000.0,436000000.0,92604000000.0,227576000000.0,,23.8433,
ANANDRATHI.NS,2025-03-31,9390946000.0,4013071000.0,559531000.0,2998253000.0,36.17,254504000.0,2440503000.0,667027000.0,9613550000.0,5241803000.0,687000.0,1728535000.0,180373000.0,1959910000.0,6739751000.0,,70.707054,
ANANDRATHI.NS,2024-03-31,7243224000.0,2995090000.0,441090000.0,2249744000.0,27.05,193574000.0,2775722000.0,500519000.0,8797352000.0,6102338000.0,752000.0,1328672000.0,1274000.0,1766902000.0,6488540000.0,,70.707054,
ANANDRATHI.NS,2023-03-31,5486316000.0,2254255000.0,311037000.0,1684067000.0,20.23,166122000.0,838894000.0,458571000.0,6241187000.0,3470612000.0,1485000.0,1109254000.0,84853000.0,1174862000.0,4682319000.0,,70.707054,
ANANDRATHI.NS,2022-03-31,4174851000.0,1777128000.0,164136000.0,1267263000.0,15.25,156507000.0,1451868000.0,277441000.0,4801599000.0,2011846000.0,148989000.0,984836000.0,166070000.0,975513000.0,3436669000.0,,70.707054,
ANANDRATHI.NS,2021-03-31,,,,,,,,,,,,,,,,,70.707054,
ANANTRAJ.NS,2021-03-31,,,,,,,,,,,,,,,,,38.15936,
ANANTRAJ.NS,2022-03-31,4618600000.0,3469800000.0,95454000.0,565200000.0,1.859979,166700000.0,4233259000.0,29500000.0,43850024000.0,21541587000.0,217784000.0,2097730000.0,9000768000.0,6157674000.0,26391002000.0,,38.15936,
ANANTRAJ.NS,2023-03-31,9569427000.0,7096003000.0,117257000.0,1511163000.0,4.662697,165085000.0,328797000.0,35411000.0,43565768000.0,21773981000.0,512792000.0,2311485000.0,8743798000.0,3803903000.0,28250797000.0,,38.15936,
ANANTRAJ.NS,2024-03-31,14832966000.0,10799676000.0,116184000.0,2659262000.0,8.117701,180640000.0,-255189000.0,162048000.0,48682674000.0,27380479000.0,996443000.0,2186360000.0,4673802000.0,4642670000.0,36563565000.0,,38.15936,
ANANTRAJ.NS,2025-03-31,20599742000.0,14827290000.0,148650000.0,4258186000.0,12.440339,304595000.0,966102000.0,249580000.0,52345254000.0,26620478000.0,1258003000.0,3395075000.0,3891957000.0,4902633000.0,41607857000.0,,38.15936,
ANGELONE.NS,2025-03-31,42476030000.0,15430620000.0,10241290000.0,11720810000.0,130.05,1034210000.0,-18598420000.0,1985820000.0,168886130000.0,119585080000.0,2995910000.0,4504080000.0,8130000.0,111736530000.0,56213980000.0,,31.005146,
ANGELONE.NS,2024-03-31,33970390000.0,13269430000.0,8185270000.0,11255280000.0,134.21,499810000.0,-3299040000.0,3242200000.0,132537330000.0,127549620000.0,4869470000.0,3562850000.0,15510000.0,101790220000.0,30386030000.0,,31.005146,
ANGELONE.NS,2023-03-31,24731930000.0,9861970000.0,4298950000.0,8899540000.0,106.88,305450000.0,8042000000.0,3755710000.0,74776710000.0,71685980000.0,3741840000.0,2116570000.0,1830000.0,52972910000.0,21615580000.0,,31.005146,
ANGELONE.NS,2022-03-31,19979410000.0,7936950000.0,3692040000.0,6248050000.0,75.72,189320000.0,5575460000.0,2088820000.0,72199430000.0,69335850000.0,5653240000.0,1419270000.0,9767260000.0,56223300000.0,15843770000.0,,31.005146,
ANGELONE.NS,2021-03-31,,,,,,,,,,,,,,,,,31.005146,
APARINDS.NS,2025-03-31,184924700000.0,148426400000.0,9471100000.0,8213000000.0,204.47,1321500000.0,12905600000.0,2046100000.0,112635500000.0,93125300000.0,40781700000.0,17752200000.0,2983300000.0,63339300000.0,45035400000.0,,38.637627,
APARINDS.NS,2024-03-31,160451500000.0,126333000000.0,8684800000.0,8251100000.0,212.1,1157100000.0,-2832900000.0,1530000000.0,96157600000.0,81699700000.0,39289100000.0,13427500000.0,3343100000.0,53162000000.0,38764300000.0,,38.637627,
APARINDS.NS,2023-03-31,142578400000.0,111474900000.0,10724500000.0,6377200000.0,166.64,1043400000.0,6983400000.0,573600000.0,82176500000.0,70065500000.0,31980700000.0,11059900000.0,1513700000.0,57235100000.0,22363900000.0,,38.637627,
APARINDS.NS,2022-03-31,92872200000.0,72889100000.0,8536500000.0,2567300000.0,67.09,978400000.0,2437500000.0,363600000.0,66075200000.0,55578500000.0,25311300000.0,9180900000.0,1953800000.0,45682000000.0,17152300000.0,,38.637627,
APARINDS.NS,2021-03-31,,,,,,,,,,,,,,,,,38.637627,
APOLLOHOSP.NS,2025-03-31,215774000000.0,113100000000.0,26855000000.0,14459000000.0,100.56,7575000000.0,21364000000.0,2732000000.0,206574000000.0,70289000000.0,30161000000.0,107391000000.0,19719000000.0,45789000000.0,82123000000.0,,60.776234,
APOLLOHOSP.NS,2024-03-31,188623000000.0,98055000000.0,25527000000.0,8986000000.0,62.5,6870000000.0,19202000000.0,2157000000.0,167531000000.0,52797000000.0,25149000000.0,94611000000.0,22356000000.0,46645000000.0,69354000000.0,,60.776234,
APOLLOHOSP.NS,2023-03-31,164448000000.0,85743000000.0,21326000000.0,8191000000.0,56.97,6154000000.0,13769000000.0,2552000000.0,144278000000.0,43370000000.0,22342000000.0,81170000000.0,19376000000.0,33249000000.0,61974000000.0,,60.776234,
APOLLOHOSP.NS,2022-03-31,145362000000.0,75735000000.0,15839000000.0,10556000000.0,73.42,6007000000.0,16960000000.0,433000000.0,132693000000.0,40606000000.0,17647000000.0,73480000000.0,24272000000.0,24343000000.0,56233000000.0,,60.776234,
APOLLOHOSP.NS,2021-03-31,,,,,,,,,,,,,,,,,60.776234,
APOLLOTYRE.NS,2021-03-31,,,,,,,,,,,,,,,,,40.636,
APOLLOTYRE.NS,2022-03-31,205808140000.0,125219920000.0,17745890000.0,6386000000.0,10.06,13996730000.0,21535600000.0,2222850000.0,271458040000.0,83109630000.0,20512920000.0,172329740000.0,44084740000.0,81048000000.0,117521320000.0,,40.636,
APOLLOTYRE.NS,2023-03-31,241223240000.0,147820520000.0,20444070000.0,10458440000.0,16.47,14191420000.0,21366680000.0,2064080000.0,273530160000.0,88476630000.0,24885340000.0,168847910000.0,37898440000.0,80041960000.0,125781990000.0,,40.636,
APOLLOTYRE.NS,2024-03-31,250203610000.0,137967470000.0,20175430000.0,17218660000.0,27.11,14778300000.0,34395240000.0,2857950000.0,269573480000.0,90277100000.0,26648440000.0,163378570000.0,26727490000.0,70438230000.0,139021850000.0,,40.636,
APOLLOTYRE.NS,2025-03-31,257809730000.0,148302490000.0,22485750000.0,11213200000.0,17.66,14983720000.0,18231390000.0,3810610000.0,273060200000.0,98153320000.0,30621020000.0,158762390000.0,18291940000.0,73603050000.0,147656990000.0,,40.636,
APTUS.NS,2025-03-31,12578874000.0,,71828000.0,7512461000.0,15.04,120625000.0,-14049121000.0,2246796000.0,112434082000.0,,333832000.0,338026000.0,,,43166518000.0,,17.280285,
APTUS.NS,2024-03-31,10213326000.0,,60082000.0,6118956000.0,12.27,93099000.0,-13556786000.0,1994004000.0,90046128000.0,,124901000.0,206922000.0,,,37679238000.0,,17.280285,
APTUS.NS,2023-03-31,8577256000.0,,46581000.0,5030146000.0,10.11,72130000.0,-10471090000.0,995986000.0,71762848000.0,,256407000.0,149453000.0,,,33393312000.0,,17.280285,
APTUS.NS,2022-03-31,6316306000.0,,26778000.0,3701401000.0,7.58,66119000.0,-7235267000.0,,56840424000.0,,150359000.0,114343000.0,,,29161625000.0,,17.280285,
APTUS.NS,2021-03-31,,,,,,,,,,,,,,,,,17.280285,
ASAHIINDIA.NS,2025-03-31,45397600000.0,20594000000.0,13300000.0,3712700000.0,15.27,1935900000.0,7199700000.0,486200000.0,67898000000.0,20148700000.0,4417700000.0,45619200000.0,19721800000.0,18662900000.0,26690000000.0,,79.681274,
ASAHIINDIA.NS,2024-03-31,43060100000.0,19927900000.0,11300000.0,3279800000.0,13.49,1776000000.0,6533400000.0,486200000.0,54996100000.0,17425800000.0,3535000000.0,35226100000.0,12807000000.0,16943900000.0,23534500000.0,,79.681274,
ASAHIINDIA.NS,2023-03-31,39831900000.0,16809000000.0,8600000.0,3648800000.0,15.01,1598100000.0,4015700000.0,486200000.0,45803500000.0,17452700000.0,3370700000.0,26237400000.0,7553700000.0,16171800000.0,20745300000.0,,79.681274,
ASAHIINDIA.NS,2022-03-31,31474400000.0,11632000000.0,7600000.0,3447800000.0,14.18,1596900000.0,5860600000.0,243100000.0,37766800000.0,12258100000.0,2455700000.0,24233700000.0,8665100000.0,10807100000.0,17624700000.0,,79.681274,
ASAHIINDIA.NS,2021-03-31,,,,,,,,,,,,,,,,,79.681274,
ASHOKLEY.NS,2025-03-31,483417600000.0,297815500000.0,9179400000.0,31068000000.0,5.29,10866500000.0,1284700000.0,20407700000.0,817145300000.0,342401300000.0,33468700000.0,66497600000.0,363829200000.0,265514600000.0,122320900000.0,,29.574007,
ASHOKLEY.NS,2024-03-31,455172600000.0,293467600000.0,7280800000.0,24835200000.0,4.23,9272900000.0,-62579800000.0,7633900000.0,675956000000.0,291267000000.0,38981500000.0,59741600000.0,266957100000.0,266799300000.0,90046200000.0,,29.574007,
ASHOKLEY.NS,2023-03-31,414883000000.0,289355500000.0,6843300000.0,12387100000.0,2.11,9002200000.0,-44992600000.0,2935500000.0,547460100000.0,242434400000.0,41873600000.0,59021000000.0,195028600000.0,224549500000.0,85517600000.0,,29.574007,
ASHOKLEY.NS,2022-03-31,261102600000.0,176868200000.0,6510900000.0,-3586100000.0,-0.61,8659600000.0,28445600000.0,1761300000.0,436007800000.0,185746700000.0,32640900000.0,58838200000.0,152973000000.0,186159000000.0,73038900000.0,,29.574007,
ASHOKLEY.NS,2021-03-31,,,,,,,,,,,,,,,,,29.574007,
ASIANPAINT.NS,2025-03-31,338151700000.0,195923600000.0,35769100000.0,36672300000.0,38.25,10263400000.0,44239600000.0,31402100000.0,303713700000.0,169916800000.0,43142400000.0,98858300000.0,2596200000.0,81412300000.0,193998100000.0,,68.036415,
ASIANPAINT.NS,2024-03-31,353954200000.0,201743000000.0,35342100000.0,54602300000.0,56.95,8530000000.0,61036000000.0,25508800000.0,299240900000.0,175370600000.0,48892300000.0,90008400000.0,543800000.0,85009600000.0,187283000000.0,,68.036415,
ASIANPAINT.NS,2023-03-31,343887100000.0,212462900000.0,32889900000.0,41064500000.0,42.83,8580200000.0,41934300000.0,19360500000.0,257980000000.0,165351600000.0,46377400000.0,63741600000.0,761500000.0,78959300000.0,159922300000.0,,68.036415,
ASIANPAINT.NS,2022-03-31,289413500000.0,183775400000.0,28223900000.0,30305700000.0,31.59,8163600000.0,9864900000.0,17628000000.0,229844500000.0,151523300000.0,38714500000.0,55166400000.0,445400000.0,75709900000.0,138115600000.0,,68.036415,
ASIANPAINT.NS,2021-03-31,,,,,,,,,,,,,,,,,68.036415,
ASTERDM.NS,2025-03-31,40694200000.0,9383900000.0,11142600000.0,53778300000.0,107.98,2546800000.0,4250500000.0,61732400000.0,66063800000.0,19014700000.0,2578100000.0,39185700000.0,4837100000.0,8792100000.0,34280700000.0,,95.26114,
